timestamp,signal_phase,queue_length,waiting_time,throughput
3344,0,30.08,2.5,0.0
3345,0,43.27,3.46,0.23
3346,0,51.64,8.2,0.0
3347,0,33.64,3.13,0.0
3348,0,34.56,3.67,0.02
3349,0,61.22,8.93,0.19
3350,0,42.24,7.16,0.0
3351,0,39.35,4.4,0.0
3352,0,61.91,9.05,0.0
3353,0,39.65,8.04,0.0
3354,0,32.97,6.16,0.0
3355,0,42.67,4.77,0.41
3356,0,32.01,5.35,0.86
3357,0,29.32,2.79,0.0
3358,0,49.72,6.03,0.0
3359,0,37.54,5.11,0.0
3360,0,45.93,4.8,0.82
3361,0,33.14,2.43,1.02
3362,0,40.08,4.38,1.39
3363,0,32.16,5.24,1.28
3364,0,34.45,5.15,0.0
3365,0,56.01,7.57,0.14
3366,0,48.0,5.74,0.0
3367,0,47.46,6.39,0.17
3368,0,41.84,5.11,0.0
3369,0,39.22,4.61,0.9
3370,0,41.79,4.06,0.06
3371,0,38.56,3.71,0.0
3372,0,46.13,4.95,0.0
3373,0,41.25,6.07,0.55
3374,0,43.59,6.2,0.33
3375,0,63.42,9.09,0.0
3376,0,41.98,1.72,1.06
3377,0,33.3,4.19,1.5
3378,0,54.75,6.11,0.0
3379,0,33.76,0.64,0.0
3380,0,33.72,3.33,1.27
3381,0,56.5,7.65,0.0
3382,0,45.58,5.52,0.0
3383,0,33.93,3.9,0.52
3384,0,42.81,5.17,0.93
3385,0,53.34,7.06,0.0
3386,0,34.77,3.72,1.49
3387,0,43.73,4.86,0.91
3388,0,61.56,6.6,0.0
3389,0,40.99,6.66,0.0
3390,0,28.66,4.13,0.15
3391,0,38.97,3.43,0.94
3392,0,39.77,3.37,0.0
3393,0,37.85,5.52,0.0
3394,0,56.03,7.22,0.0
3395,0,43.7,3.84,1.05
3396,0,42.34,3.28,0.0
3397,0,46.49,3.59,0.0
3398,0,43.28,6.78,0.4
3399,0,26.59,4.74,1.35
3400,0,47.45,6.99,0.0
3401,0,46.43,5.07,0.25
3402,0,45.16,4.64,0.97
3403,0,47.92,5.1,0.0
3404,0,50.97,3.35,0.58
3405,0,53.15,7.79,0.0
3406,0,29.23,4.76,0.63
3407,0,35.95,3.79,0.93
3408,0,33.87,3.12,0.33
3409,0,38.36,5.73,0.0
3410,0,44.95,5.0,0.0
3411,0,27.72,3.86,1.36
3412,0,47.35,4.27,0.25
3413,0,29.89,5.83,0.24
3414,0,34.05,3.62,0.0
3415,0,32.24,0.89,1.2
3416,0,38.05,5.6,0.16
3417,0,44.57,7.12,0.33
3418,0,25.54,2.57,0.69
3419,0,54.49,9.12,0.0
3420,0,34.28,6.13,1.2
3421,0,59.31,8.16,0.0
3422,0,29.69,3.64,1.41
3423,0,48.91,7.29,0.0
3424,0,46.56,5.98,0.46
3425,0,40.14,5.96,0.0
3426,0,30.54,3.42,0.11
3427,0,38.25,4.6,0.0
3428,0,52.32,6.58,0.04
3429,0,48.87,7.36,0.0
3430,0,48.88,5.66,0.0
3431,0,53.94,5.68,0.0
3432,0,45.89,7.27,0.0
3433,0,41.51,4.3,1.13
3434,0,48.98,8.18,0.0
3435,0,47.58,5.74,0.0
3436,0,53.02,5.86,0.0
3437,0,45.82,4.76,0.0
3438,0,46.89,6.25,0.59
3439,0,50.1,6.21,0.0
3440,0,42.0,4.43,1.96
3441,0,33.33,5.4,0.0
3442,0,41.72,5.46,0.07
3443,0,42.8,5.63,1.13
3444,0,51.02,7.32,0.0
3445,0,47.23,7.36,1.24
3446,0,38.0,6.05,0.85
3447,0,43.85,5.47,0.0
3448,0,39.61,5.16,0.45
3449,0,38.05,6.67,1.33
3450,0,48.51,4.37,1.06
3451,0,33.64,5.51,2.07
3452,0,50.51,7.53,0.03
3453,0,39.26,4.17,0.0
3454,0,45.46,3.75,0.0
3455,0,38.8,5.26,0.14
3456,1,24.7,2.72,4.29
3457,1,24.96,3.81,5.39
3458,1,36.76,2.17,4.31
3459,1,16.42,3.25,5.2
3460,1,30.94,5.85,4.98
3461,1,24.85,2.01,5.25
3462,1,25.94,2.05,4.48
3463,1,44.59,7.68,4.21
3464,1,24.39,3.95,5.38
3465,1,24.1,3.2,4.42
3466,1,17.63,3.47,5.45
3467,1,15.04,1.49,5.08
3468,1,28.07,2.8,4.11
3469,1,24.52,4.98,5.08
3470,1,35.53,4.01,4.87
3471,1,31.62,4.64,4.59
3472,1,22.72,2.13,4.01
3473,1,41.75,2.88,4.56
3474,1,38.8,5.93,2.51
3475,1,30.15,4.98,5.4
3476,1,36.27,3.49,5.86
3477,1,43.7,8.16,5.61
3478,1,33.15,6.27,4.33
3479,1,25.62,2.48,4.93
3480,1,30.94,3.68,4.34
3481,1,31.39,4.69,5.27
3482,1,32.22,4.52,4.89
3483,1,39.17,3.96,4.55
3484,1,32.54,4.33,5.43
3485,1,16.78,2.47,5.71
3486,1,23.6,0.07,5.54
3487,1,21.47,2.7,3.61
3488,1,32.84,4.32,5.65
3489,1,27.85,2.35,5.07
3490,1,32.82,3.81,4.81
3491,1,26.05,4.21,3.94
3492,1,24.17,2.1,4.8
3493,1,38.14,2.61,4.11
3494,1,33.22,2.28,4.68
3495,1,28.09,3.31,3.9
3496,1,16.7,3.66,3.9
3497,1,19.71,4.32,4.73
3498,1,20.53,0.76,6.13
3499,1,29.51,2.86,5.93
3500,1,22.33,2.58,4.86
3501,1,38.56,5.48,5.19
3502,1,35.94,3.82,4.05
3503,1,28.68,4.09,4.34
3504,1,23.19,1.5,4.96
3505,1,25.98,1.55,4.44
3506,1,32.33,2.89,4.57
3507,1,30.17,4.01,4.14
3508,1,28.3,3.76,3.56
3509,1,39.38,4.14,3.8
3510,1,27.2,2.44,4.89
3511,1,28.9,4.3,4.04
3512,1,34.43,3.52,4.7
3513,1,32.17,3.11,5.81
3514,1,38.65,5.94,3.68
3515,1,26.06,2.72,4.69
3516,1,23.77,0.86,4.18
3517,1,35.26,4.97,4.84
3518,1,31.02,5.51,5.13
3519,1,36.34,4.32,3.67
3520,1,35.77,5.12,5.67
3521,1,35.66,4.78,3.99
3522,1,22.2,4.85,3.74
3523,1,29.23,1.49,3.68
3524,1,25.68,2.65,4.45
3525,1,26.26,4.16,4.51
3526,1,30.99,4.16,3.99
3527,1,42.13,6.32,4.06
3528,1,46.71,5.77,5.32
3529,1,23.42,3.47,5.17
3530,1,29.67,4.22,4.85
3531,1,23.56,3.84,5.0
3532,1,23.76,3.69,4.18
3533,1,27.84,3.82,3.98
3534,1,17.03,2.8,4.64
3535,1,32.88,5.39,3.6
3536,1,20.98,2.26,6.18
3537,1,28.6,2.55,5.22
3538,1,23.61,4.45,5.06
3539,1,35.44,3.41,4.66
3540,1,36.4,5.17,2.82
3541,1,34.84,7.04,3.91
3542,1,29.52,4.28,3.65
3543,1,17.12,2.83,4.17
3544,1,21.52,5.43,5.83
3545,1,33.54,3.62,4.5
3546,1,25.12,3.41,4.74
3547,1,27.43,4.71,4.49
3548,1,34.11,5.15,5.28
3549,1,46.9,6.24,3.12
3550,1,24.04,0.39,5.13
3551,1,33.45,3.66,4.82
3552,1,25.43,3.7,4.79
3553,1,20.99,2.99,5.2
3554,1,27.24,2.96,4.76
3555,1,27.98,3.98,5.32
3556,1,26.51,2.7,5.68
3557,1,34.07,6.77,4.55
3558,1,27.68,3.82,4.9
3559,1,13.5,1.03,6.21
3560,1,34.22,3.33,4.22
3561,1,33.85,4.79,4.56
3562,1,18.52,3.1,7.08
3563,1,24.59,3.61,5.72
3564,1,26.14,4.31,5.87
3565,1,35.42,1.36,5.01
3566,1,27.99,3.7,5.29
3567,1,37.6,6.09,3.65
3568,1,23.94,4.48,4.53
3569,1,36.82,4.9,4.2
3570,1,30.01,2.98,4.69
3571,1,27.03,2.66,3.92
3572,1,36.67,6.3,5.44
3573,1,36.37,4.12,4.78
3574,1,34.6,3.83,3.46
3575,1,28.97,0.48,5.51
3576,1,38.37,3.21,5.13
3577,1,39.55,4.24,5.32
3578,1,27.51,3.04,4.72
3579,1,30.86,4.08,5.14
3580,1,17.87,2.63,4.75
3581,1,24.55,4.0,4.78
3582,1,37.79,5.09,4.97
3583,1,22.36,2.71,5.14
3584,1,32.67,4.04,4.67
3585,1,29.69,5.14,3.78
3586,1,43.15,6.06,4.6
3587,1,31.12,1.86,4.43
3588,1,14.98,1.78,6.15
3589,1,26.62,3.79,4.66
3590,1,33.38,4.83,4.91
3591,1,34.86,2.46,4.99
3592,1,33.71,4.0,3.91
3593,1,40.16,5.66,2.96
3594,1,32.02,3.16,5.52
3595,1,14.85,1.33,4.06
3596,1,24.88,2.46,5.8
3597,1,31.69,4.92,3.53
3598,1,24.53,1.85,6.38
3599,1,32.78,3.0,4.47
3600,1,32.27,2.57,4.23
3601,1,42.9,7.91,4.56
3602,1,24.36,3.86,4.43
3603,1,20.38,2.63,4.48
3604,1,19.96,2.92,4.91
3605,1,26.19,6.24,4.57
3606,1,34.0,4.54,5.28
3607,1,28.75,5.7,4.08
3608,1,24.49,2.19,5.0
3609,1,21.13,1.24,5.88
3610,1,28.12,3.12,4.97
3611,1,34.96,4.7,1.96
3612,1,38.92,5.6,3.12
3613,0,51.99,6.4,0.0
3614,0,47.68,7.36,0.0
3615,0,44.43,6.97,0.0
3616,0,37.01,6.96,0.77
3617,0,44.49,5.14,0.84
3618,0,53.87,5.34,0.0
3619,0,42.86,5.81,0.0
3620,0,47.96,5.52,0.7
3621,0,42.02,5.61,0.5
3622,0,45.79,4.8,1.23
3623,0,34.59,5.11,0.0
3624,0,31.75,5.17,0.7
3625,0,34.13,5.22,0.0
3626,0,26.42,4.33,0.56
3627,0,48.88,6.88,0.0
3628,0,61.07,7.59,0.14
3629,0,40.33,2.91,0.0
3630,0,35.65,3.58,0.71
3631,0,44.85,5.96,0.15
3632,0,54.76,7.91,0.03
3633,0,42.72,3.28,0.18
3634,0,52.27,8.74,0.0
3635,0,41.92,5.36,0.28
3636,0,43.86,6.87,0.64
3637,0,29.87,2.82,1.02
3638,0,44.8,7.21,0.0
3639,0,34.56,3.3,2.41
3640,0,33.62,6.69,0.44
3641,0,29.47,3.05,0.0
3642,0,46.81,7.63,0.53
3643,0,60.28,7.38,0.0
3644,0,36.23,5.31,0.63
3645,0,39.84,6.25,0.0
3646,0,39.12,5.75,1.84
3647,0,45.53,6.0,1.06
3648,0,49.87,5.61,0.37
3649,0,41.71,6.12,0.09
3650,0,38.8,5.65,0.09
3651,0,27.62,2.4,1.69
3652,0,47.06,5.76,0.0
3653,0,42.63,3.81,1.26
3654,0,27.54,3.65,1.26
3655,0,32.61,3.5,1.34
3656,0,34.11,3.06,0.24
3657,0,38.43,3.38,0.0
3658,0,34.82,5.47,0.51
3659,0,48.22,5.14,0.63
3660,0,34.39,4.72,2.56
3661,0,37.96,2.0,0.5
3662,0,33.63,4.97,0.06
3663,0,47.53,5.26,0.43
3664,0,38.55,6.38,1.43
3665,0,42.04,4.38,0.0
3666,0,46.42,7.27,0.53
3667,0,41.92,5.06,0.86
3668,0,40.87,4.25,0.0
3669,0,48.02,7.05,0.0
3670,0,45.0,6.53,1.06
3671,0,42.93,4.71,0.08
3672,0,38.92,5.33,1.91
3673,0,43.3,4.1,0.0
3674,0,36.25,3.7,1.01
3675,0,53.97,6.82,0.13
3676,0,44.27,7.24,0.0
3677,0,45.6,3.2,1.51
3678,0,36.87,2.68,1.48
3679,0,40.21,2.82,2.39
3680,0,47.52,3.44,0.05
3681,0,26.41,4.29,1.69
3682,0,39.84,4.21,0.98
3683,0,36.87,3.53,0.6
3684,0,32.93,4.68,0.66
3685,0,47.44,6.6,0.0
3686,0,35.86,5.24,0.18
3687,0,33.68,6.23,0.0
3688,0,50.01,5.35,0.0
3689,0,26.97,3.02,1.08
3690,0,50.27,5.53,0.71
3691,0,50.53,7.6,0.01
3692,0,25.64,2.92,0.93
3693,0,40.18,4.42,0.0
3694,0,44.29,5.81,0.47
3695,0,50.14,6.39,1.27
3696,0,37.76,5.73,0.0
3697,0,40.67,6.19,0.0
3698,0,47.96,5.79,0.0
3699,0,34.79,3.97,1.68
3700,0,46.66,5.04,0.0
3701,0,50.84,5.96,0.0
3702,0,33.61,6.92,1.57
3703,0,44.4,5.75,0.0
3704,0,42.62,4.56,0.54
3705,0,33.6,5.68,1.08
3706,0,43.21,5.13,0.19
3707,0,39.94,1.92,0.0
3708,0,35.65,4.04,0.71
3709,0,39.11,4.65,0.0
3710,0,34.18,5.82,0.0
3711,0,45.19,7.44,0.0
3712,0,45.28,6.52,0.0
3713,0,48.05,7.63,0.0
3714,0,42.8,4.72,0.24
3715,0,43.69,4.53,0.32
3716,0,37.53,4.54,1.45
3717,0,47.21,5.94,0.0
3718,0,37.0,4.92,0.19
3719,0,46.52,5.65,0.0
3720,0,38.34,5.06,0.0
3721,0,35.81,5.04,0.0
3722,0,45.12,4.96,0.53
3723,0,55.08,7.73,0.49
3724,0,48.85,5.91,0.73
3725,0,38.41,4.39,0.6
3726,0,30.88,3.79,0.46
3727,0,29.98,5.39,0.33
3728,0,44.24,6.72,0.0
3729,0,43.31,6.25,0.0
3730,0,26.56,3.37,1.62
3731,0,40.73,3.04,0.28
3732,0,50.62,6.72,0.0
3733,0,41.8,4.11,0.0
3734,0,41.74,5.05,0.36
3735,0,32.72,3.96,0.0
3736,0,47.52,5.71,0.59
3737,0,36.35,4.19,0.0
3738,0,37.44,4.03,0.27
3739,0,51.17,7.66,0.0
3740,0,33.89,4.47,1.58
3741,0,40.38,5.21,2.0
3742,0,41.92,5.81,0.0
3743,0,45.08,6.14,0.0
3744,0,54.3,6.71,0.0
3745,0,41.85,4.44,0.27
3746,0,46.18,6.39,0.0
3747,0,41.26,5.97,0.0
3748,0,28.61,3.26,1.26
3749,0,50.9,7.85,0.0
3750,0,47.86,4.82,0.0
3751,0,51.61,7.27,0.0
3752,0,33.58,1.1,1.73
3753,0,43.14,5.83,0.02
3754,0,57.21,7.96,0.0
3755,0,59.64,6.17,0.0
3756,0,42.6,4.29,0.0
3757,0,44.37,4.91,0.56
3758,0,34.32,2.85,0.55
3759,0,40.35,5.9,0.83
3760,0,35.88,6.63,1.88
3761,0,50.37,5.47,0.0
3762,0,38.77,5.46,0.0
3763,0,41.27,4.22,0.72
3764,0,48.36,2.66,0.48
3765,0,40.94,4.32,0.08
3766,0,50.32,6.55,0.0
3767,0,40.65,4.15,0.03
3768,0,47.99,5.82,0.26
3769,0,33.91,5.14,0.0
3770,1,29.86,2.43,5.04
3771,1,18.2,2.9,4.5
3772,1,23.1,2.66,5.77
3773,1,24.1,3.1,4.99
3774,1,45.46,7.17,4.5
3775,1,21.53,2.88,6.06
3776,1,45.51,4.49,3.94
3777,1,35.28,4.66,4.73
3778,1,33.7,4.24,5.51
3779,1,24.17,3.01,4.58
3780,1,36.51,3.69,5.96
3781,1,45.1,6.29,4.99
3782,1,37.83,6.93,5.02
3783,1,33.18,1.52,4.33
3784,1,30.61,4.96,3.65
3785,1,35.53,6.45,5.67
3786,1,31.27,5.07,4.05
3787,1,28.34,4.19,5.07
3788,1,36.96,3.59,4.38
3789,1,27.35,2.96,5.41
3790,1,37.1,5.73,4.75
3791,1,46.83,4.46,4.34
3792,1,37.68,5.0,4.87
3793,1,26.14,4.38,5.07
3794,1,28.5,3.67,4.46
3795,1,38.48,4.9,5.46
3796,1,23.41,2.57,4.96
3797,1,44.95,4.86,4.05
3798,1,28.44,5.89,4.4
3799,1,31.11,5.38,4.8
3800,1,33.38,5.28,4.99
3801,1,56.06,6.78,4.08
3802,1,29.3,3.58,4.71
3803,1,25.42,4.41,4.95
3804,1,26.77,4.32,5.78
3805,1,35.26,3.2,5.77
3806,1,43.57,5.5,3.35
3807,1,21.86,2.6,4.08
3808,1,27.18,1.72,4.36
3809,1,28.25,3.66,5.55
3810,1,26.91,3.66,4.28
3811,1,42.01,4.69,3.22
3812,1,37.09,3.74,3.69
3813,1,41.33,7.37,4.56
3814,1,26.16,2.95,4.57
3815,1,21.23,2.61,5.81
3816,1,29.59,3.16,4.5
3817,1,24.02,1.94,4.03
3818,1,31.72,5.08,3.89
3819,1,38.48,5.7,4.38
3820,1,12.51,0.65,4.76
3821,1,35.91,4.32,4.66
3822,1,47.13,5.11,3.97
3823,1,20.19,1.81,4.81
3824,1,32.57,4.91,5.18
3825,1,20.58,1.8,4.54
3826,1,23.02,2.38,5.65
3827,1,30.91,4.16,5.77
3828,1,44.6,5.29,5.85
3829,1,42.87,5.77,4.95
3830,1,30.91,4.81,4.5
3831,1,38.21,5.2,4.85
3832,1,7.88,2.91,4.66
3833,1,27.18,3.39,4.55
3834,1,27.99,3.92,4.38
3835,1,34.59,5.81,3.65
3836,1,23.73,1.12,5.83
3837,1,22.92,1.57,5.93
3838,1,22.62,2.5,4.82
3839,1,34.56,4.82,4.53
3840,1,33.0,5.11,3.62
3841,1,27.07,2.18,3.98
3842,1,37.49,4.98,5.89
3843,1,28.87,3.15,5.42
3844,1,24.98,1.85,4.05
3845,1,24.45,2.66,5.28
3846,1,13.25,1.68,5.16
3847,1,31.31,2.73,4.76
3848,1,35.56,5.15,3.74
3849,1,33.99,1.36,5.28
3850,1,51.29,6.55,4.22
3851,1,27.19,4.45,3.27
3852,1,19.68,2.72,5.15
3853,1,44.3,4.88,3.57
3854,1,42.53,3.61,6.05
3855,1,23.73,2.37,6.29
3856,1,29.53,3.15,4.87
3857,1,26.08,1.28,3.87
3858,1,34.33,4.63,4.7
3859,1,27.31,4.24,5.32
3860,1,36.16,3.79,3.85
3861,1,37.87,4.88,4.2
3862,1,45.86,6.73,3.72
3863,1,26.7,4.8,4.55
3864,1,36.2,3.19,4.27
3865,1,38.34,5.94,4.72
3866,1,31.94,4.34,5.06
3867,1,42.98,5.52,4.39
3868,1,33.54,6.76,4.36
3869,1,31.15,3.8,4.61
3870,1,47.02,3.23,3.87
3871,1,23.84,3.93,3.31
3872,1,39.56,4.66,5.07
3873,1,24.12,2.95,4.45
3874,1,34.79,3.12,5.45
3875,1,36.54,4.74,5.17
3876,1,37.65,6.45,4.46
3877,1,41.62,6.48,3.39
3878,1,24.68,3.03,5.06
3879,1,20.03,2.32,4.95
3880,1,31.7,5.3,3.67
3881,1,32.61,5.11,3.56
3882,1,29.37,5.59,5.12
3883,1,49.96,6.0,4.1
3884,1,31.03,4.33,4.16
3885,1,19.78,2.66,4.5
3886,1,24.29,3.28,5.44
3887,1,33.79,4.07,4.08
3888,1,29.27,4.33,5.01
3889,1,39.5,6.53,4.91
3890,1,37.14,4.16,4.49
3891,1,37.38,5.89,4.43
3892,1,36.91,3.89,4.73
3893,1,36.56,6.36,4.67
3894,1,29.07,4.26,5.29
3895,1,42.52,4.31,2.8
3896,1,39.04,2.61,5.44
3897,1,24.43,2.67,5.32
3898,1,33.58,5.73,4.49
3899,1,38.35,3.48,4.21
3900,1,41.61,5.42,4.79
3901,1,33.83,3.82,3.7
3902,1,36.93,4.57,3.84
3903,1,14.42,2.33,5.77
3904,1,28.0,3.14,4.62
3905,1,30.07,4.69,5.53
3906,1,21.87,3.38,4.5
3907,1,29.99,3.04,5.22
3908,1,27.92,5.44,5.39
3909,1,20.72,2.67,4.59
3910,1,34.51,3.15,4.25
3911,1,24.72,4.89,6.26
3912,1,26.88,5.21,3.82
3913,1,37.76,5.46,5.49
3914,1,24.84,5.89,5.72
3915,1,41.21,4.23,5.07
3916,1,33.77,5.43,4.82
3917,1,23.34,1.4,4.89
3918,1,18.38,4.23,5.65
3919,1,30.65,4.63,4.51
3920,1,24.14,4.19,4.67
3921,1,20.56,1.55,6.08
3922,1,19.83,2.43,6.86
3923,1,25.85,3.32,6.25
3924,1,26.19,3.18,5.96
3925,1,31.29,4.02,4.7
3926,1,19.99,3.58,4.79
3927,0,37.77,6.68,0.75
3928,0,37.02,6.34,0.0
3929,0,35.97,5.5,0.38
3930,0,52.42,5.3,0.28
3931,0,44.17,5.41,0.0
3932,0,59.17,5.62,0.57
3933,0,48.33,6.59,0.43
3934,0,44.97,7.78,0.56
3935,0,52.05,7.39,0.0
3936,0,51.37,7.13,0.0
3937,0,29.04,3.89,1.06
3938,0,35.57,3.87,0.73
3939,0,40.19,7.53,0.0
3940,0,44.28,7.11,0.22
3941,0,44.25,5.08,0.48
3942,0,29.65,3.34,0.88
3943,0,45.02,4.96,0.36
3944,0,45.58,6.87,0.31
3945,0,34.81,4.1,1.33
3946,0,32.65,3.56,0.87
3947,0,46.56,8.41,0.0
3948,0,38.46,4.46,0.97
3949,0,48.8,7.58,0.59
3950,0,50.1,5.01,0.14
3951,0,45.01,5.35,0.0
3952,0,30.53,3.62,0.0
3953,0,34.87,5.65,0.92
3954,0,27.36,2.98,0.0
3955,0,37.92,6.39,1.79
3956,0,34.88,3.86,0.79
3957,0,54.51,6.56,0.0
3958,0,47.16,7.14,0.36
3959,0,40.01,3.75,0.0
3960,0,32.24,4.1,0.65
3961,0,56.45,6.54,0.0
3962,0,34.98,4.46,1.38
3963,0,25.88,4.02,1.49
3964,0,35.98,4.88,0.37
3965,0,30.47,5.3,0.09
3966,0,48.53,7.1,0.0
3967,0,33.79,3.61,0.0
3968,0,46.1,6.18,0.0
3969,0,54.04,6.46,0.0
3970,0,34.64,3.09,0.44
3971,0,41.06,4.63,0.85
3972,0,57.27,7.81,0.0
3973,0,39.86,2.67,1.49
3974,0,39.95,5.5,1.48
3975,0,39.51,6.43,0.16
3976,0,36.0,4.95,0.55
3977,0,35.65,3.29,0.26
3978,0,50.36,7.93,0.0
3979,0,51.92,6.85,0.05
3980,0,34.79,6.01,0.83
3981,0,58.05,6.65,0.0
3982,0,55.18,8.67,0.0
3983,0,39.53,4.02,0.03
3984,0,28.76,5.03,0.79
3985,0,33.83,2.47,1.08
3986,0,40.38,5.88,0.92
3987,0,40.07,5.93,0.0
3988,0,55.75,6.28,0.12
3989,0,31.78,5.15,0.0
3990,0,41.08,4.92,0.82
3991,0,40.46,4.48,0.0
3992,0,48.58,6.21,0.0
3993,0,40.13,5.29,0.0
3994,0,39.76,7.47,1.08
3995,0,41.85,7.53,0.25
3996,0,38.3,6.29,0.14
3997,0,46.4,4.96,0.02
3998,0,46.41,5.46,0.0
3999,0,35.04,2.7,0.69
4000,0,48.82,4.62,0.05
4001,0,44.63,6.4,0.0
4002,0,41.07,5.36,0.95
4003,0,49.83,3.69,0.0
4004,0,52.28,7.72,0.42
4005,0,35.87,5.36,1.55
4006,0,39.12,6.1,0.29
4007,0,42.86,5.82,0.0
4008,0,55.3,4.94,0.12
4009,0,45.2,6.74,0.0
4010,0,43.89,6.21,0.0
4011,0,58.03,8.59,0.04
4012,0,40.1,5.34,0.0
4013,0,49.83,5.21,0.0
4014,0,36.59,5.45,1.18
4015,0,42.78,6.05,0.33
4016,0,49.32,6.75,0.0
4017,0,36.27,4.38,2.62
4018,0,36.73,4.31,1.79
4019,0,40.95,2.81,0.64
4020,0,54.0,5.42,0.0
4021,0,28.79,3.58,1.34
4022,0,37.25,1.74,2.45
4023,0,49.93,4.41,0.86
4024,0,24.44,2.8,0.66
4025,0,57.13,8.09,0.0
4026,0,43.31,6.68,0.41
4027,0,58.04,7.73,0.0
4028,0,34.42,5.06,0.19
4029,0,48.62,7.79,0.0
4030,0,36.79,7.54,0.65
4031,0,44.28,5.97,0.0
4032,0,36.08,3.91,0.23
4033,0,36.92,4.85,0.78
4034,0,28.26,1.99,0.66
4035,0,19.32,2.22,0.98
4036,0,41.55,6.29,0.69
4037,0,60.9,9.06,0.0
4038,0,39.66,6.1,0.0
4039,0,38.11,5.08,0.02
4040,0,45.92,7.22,0.38
4041,0,36.64,6.3,0.28
4042,0,37.88,5.52,0.77
4043,0,31.9,3.31,0.56
4044,0,34.57,3.82,0.02
4045,0,50.62,6.49,0.0
4046,0,35.19,3.58,0.0
4047,0,43.62,6.33,0.0
4048,0,39.04,7.73,0.25
4049,0,35.05,3.83,0.95
4050,0,44.48,8.33,0.1
4051,0,48.61,4.97,1.0
4052,0,32.22,4.26,1.13
4053,0,44.79,5.65,1.05
4054,0,48.29,6.3,0.0
4055,0,39.55,5.57,0.0
4056,0,41.36,4.09,0.0
4057,0,42.04,5.01,0.61
4058,0,43.63,8.3,0.0
4059,0,32.98,2.93,1.75
4060,0,37.87,5.67,0.11
4061,0,45.31,5.85,0.0
4062,0,35.93,5.6,0.71
4063,0,41.31,5.56,0.92
4064,0,41.42,3.83,0.0
4065,0,35.76,3.53,0.51
4066,0,43.06,6.63,1.16
4067,0,52.46,8.15,0.0
4068,0,35.66,5.69,0.42
4069,0,37.08,4.59,0.83
4070,0,40.72,5.48,0.15
4071,0,32.34,4.87,1.26
4072,0,37.19,3.59,0.49
4073,0,30.13,4.89,0.45
4074,0,27.07,1.55,0.86
4075,0,44.68,7.42,0.0
4076,0,48.7,5.72,0.0
4077,0,55.89,8.07,0.0
4078,0,40.71,5.95,0.0
4079,0,49.64,4.47,0.0
4080,0,39.64,5.06,0.0
4081,0,36.12,3.76,1.07
4082,0,47.16,6.31,0.0
4083,0,39.99,3.44,0.6
4084,0,47.27,7.09,0.0
4085,1,32.34,5.35,5.74
4086,1,22.19,2.47,5.09
4087,1,21.19,6.05,5.32
4088,1,21.71,1.3,5.28
4089,1,24.72,2.38,5.35
4090,1,37.26,4.71,5.3
4091,1,29.1,3.42,6.6
4092,1,41.38,4.43,3.73
4093,1,34.36,5.73,4.46
4094,1,28.58,3.76,4.25
4095,1,23.15,2.08,5.82
4096,1,14.28,1.28,5.06
4097,1,38.68,1.72,5.83
4098,1,40.44,7.24,3.64
4099,1,28.13,2.35,6.64
4100,1,43.99,5.68,4.56
4101,1,29.48,4.0,4.72
4102,1,29.81,3.22,4.79
4103,1,39.12,4.12,3.31
4104,1,30.1,2.39,3.76
4105,1,26.37,0.49,5.08
4106,1,27.13,4.47,5.23
4107,1,16.25,2.62,5.09
4108,1,29.38,2.81,5.23
4109,1,29.84,3.95,4.85
4110,1,39.75,4.57,3.53
4111,1,35.15,3.84,3.4
4112,1,24.03,2.73,4.54
4113,1,36.45,5.89,2.92
4114,1,32.35,4.38,5.66
4115,1,42.53,4.01,4.26
4116,1,37.23,5.65,4.77
4117,1,29.17,2.77,5.26
4118,1,38.35,5.55,5.1
4119,1,27.02,4.1,5.71
4120,1,22.33,0.0,6.16
4121,1,31.94,4.31,5.06
4122,1,34.45,3.44,5.01
4123,1,38.36,4.59,4.14
4124,1,29.77,6.01,4.09
4125,1,30.46,4.4,5.17
4126,1,35.8,4.47,5.11
4127,1,29.42,1.23,3.57
4128,1,42.88,7.32,4.05
4129,1,18.11,2.15,5.67
4130,1,19.87,3.73,4.84
4131,1,27.79,3.53,3.96
4132,1,38.86,4.37,5.57
4133,1,29.27,1.8,4.17
4134,1,19.16,2.94,7.15
4135,1,36.21,3.36,3.92
4136,1,21.0,4.04,4.73
4137,1,40.26,6.82,5.03
4138,1,37.24,3.43,5.16
4139,1,42.04,3.75,4.6
4140,1,40.03,3.58,4.81
4141,1,38.76,3.95,5.81
4142,1,35.72,4.34,4.46
4143,1,27.52,2.4,4.94
4144,1,29.19,1.21,5.91
4145,1,30.11,3.94,6.23
4146,1,31.58,2.16,4.79
4147,1,25.7,1.8,5.07
4148,1,24.16,2.78,4.73
4149,1,41.36,3.49,4.16
4150,1,20.63,2.8,4.35
4151,1,38.64,5.59,3.75
4152,1,46.29,6.41,3.43
4153,1,21.87,3.82,5.7
4154,1,41.13,6.53,4.68
4155,1,29.09,3.51,4.85
4156,1,41.73,4.57,3.32
4157,1,25.51,1.85,5.5
4158,1,40.37,6.26,3.5
4159,1,24.5,1.26,5.42
4160,1,19.54,3.56,5.53
4161,1,44.16,4.53,3.47
4162,1,23.33,2.89,4.9
4163,1,19.83,2.87,5.66
4164,1,30.28,1.77,6.03
4165,1,27.49,4.34,4.51
